#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2016 01 04 15 10 122  7.1 999 99.0 9999
2016 01 04 15 20 121  7.3 999 99.0 9999
2016 01 04 15 30 124  7.8 999 99.0 9999
2016 01 04 15 40 126  7.4 999 99.0 9999
2016 01 04 15 50 126  7.5 117  9.8 1523
2016 01 04 16 00 132  7.7 999 99.0 9999
2016 01 04 16 10 135  7.7 999 99.0 9999
2016 01 04 16 20 135  7.3 999 99.0 9999
2016 01 04 16 30 138  7.3 999 99.0 9999
2016 01 04 16 40 129  7.3 999 99.0 9999
2016 01 04 16 50 130  7.2 140 10.0 1553
2016 01 04 17 00 128  7.5 999 99.0 9999
2016 01 04 17 10 124  7.5 999 99.0 9999
2016 01 04 17 20 123  7.5 999 99.0 9999
2016 01 04 17 30 130  7.2 999 99.0 9999
2016 01 04 17 40 131  7.1 999 99.0 9999
2016 01 04 17 50 128  7.2 123  9.5 1732
2016 01 04 18 00 128  7.4 999 99.0 9999
2016 01 04 18 10 129  7.8 999 99.0 9999
2016 01 04 18 20 139  7.7 999 99.0 9999
2016 01 04 18 30 132  7.6 999 99.0 9999
2016 01 04 18 40 124  7.1 999 99.0 9999
2016 01 04 18 50 130  7.6 118  9.7 1809
2016 01 04 19 00 132  7.9 999 99.0 9999
2016 01 04 19 10 131  7.4 999 99.0 9999
2016 01 04 19 20 127  7.3 999 99.0 9999
2016 01 04 19 30 122  7.6 999 99.0 9999
2016 01 04 19 40 124  7.4 999 99.0 9999
2016 01 04 19 50 124  7.2 122 10.0 1858
2016 01 04 20 00 126  7.1 999 99.0 9999
2016 01 04 20 10 130  7.0 999 99.0 9999
2016 01 04 20 20 126  6.9 999 99.0 9999
2016 01 04 20 30 138  7.2 999 99.0 9999
2016 01 04 20 40 142  8.0 999 99.0 9999
2016 01 04 20 50 132  7.2 135 10.5 2039
2016 01 04 21 00 121  6.7 999 99.0 9999
2016 01 04 21 10 120  6.7 999 99.0 9999
2016 01 04 21 20 124  6.4 999 99.0 9999
2016 01 04 21 30 127  6.9 999 99.0 9999
2016 01 04 21 40 127  7.1 999 99.0 9999
2016 01 04 21 50 128  7.0 120  9.1 2132
2016 01 04 22 00 126  7.8 999 99.0 9999
2016 01 04 22 10 128  7.2 999 99.0 9999
2016 01 04 22 20 130  6.7 999 99.0 9999
2016 01 04 22 30 125  6.8 999 99.0 9999
2016 01 04 22 40 123  7.0 999 99.0 9999
2016 01 04 22 50 121  7.1 122  9.5 2246
2016 01 04 23 00 122  7.0 999 99.0 9999
2016 01 04 23 10 121  7.2 999 99.0 9999
2016 01 04 23 20 118  7.0 999 99.0 9999
2016 01 04 23 30 121  6.7 999 99.0 9999
2016 01 04 23 40 113  7.0 999 99.0 9999
2016 01 04 23 50 112  7.0 118  9.4 2306
2016 01 05 00 00 108  7.3 999 99.0 9999
2016 01 05 00 10 111  6.9 999 99.0 9999
2016 01 05 00 20 109  6.6 999 99.0 9999
2016 01 05 00 30 107  6.9 999 99.0 9999
2016 01 05 00 40 110  7.5 999 99.0 9999
2016 01 05 00 50 117  7.3 105 10.3 0039
2016 01 05 01 00 159  6.7 999 99.0 9999
2016 01 05 01 10 234  5.7 999 99.0 9999
2016 01 05 01 20 252  4.8 999 99.0 9999
2016 01 05 01 30 262  5.5 999 99.0 9999
2016 01 05 01 40 269  6.9 999 99.0 9999
2016 01 05 01 50 269  7.2 270  9.3 0148
2016 01 05 02 00 268  7.2 999 99.0 9999
2016 01 05 02 10 261  7.1 999 99.0 9999
2016 01 05 02 20 269  7.0 999 99.0 9999
2016 01 05 02 30 274  8.3 999 99.0 9999
2016 01 05 02 40 275  8.1 999 99.0 9999
2016 01 05 02 50 279  8.3 273 10.2 0225
2016 01 05 03 00 276  8.0 999 99.0 9999
2016 01 05 03 10 275  7.3 999 99.0 9999
2016 01 05 03 20 278  8.4 999 99.0 9999
2016 01 05 03 30 280  8.2 999 99.0 9999
2016 01 05 03 40 277  8.5 999 99.0 9999
2016 01 05 03 50 278  8.7 276 10.8 0339
2016 01 05 04 00 278  8.3 999 99.0 9999
2016 01 05 04 10 280  8.4 999 99.0 9999
2016 01 05 04 20 285  7.9 999 99.0 9999
2016 01 05 04 30 288  7.4 999 99.0 9999
2016 01 05 04 40 282  7.0 999 99.0 9999
2016 01 05 04 50 280  7.8 282 10.5 0357
2016 01 05 05 00 279  7.3 999 99.0 9999
2016 01 05 05 10 283  8.1 999 99.0 9999
2016 01 05 05 20 285  7.8 999 99.0 9999
2016 01 05 05 30 284  7.4 999 99.0 9999
2016 01 05 05 40 282  8.0 999 99.0 9999
2016 01 05 05 50 276  8.5 275 10.7 0549
2016 01 05 06 00 280  9.1 999 99.0 9999
2016 01 05 06 10 285  8.3 999 99.0 9999
2016 01 05 06 20 280  8.3 999 99.0 9999
2016 01 05 06 30 271  8.4 999 99.0 9999
2016 01 05 06 40 274  8.4 999 99.0 9999
2016 01 05 06 50 268  8.2 288 11.4 0600
2016 01 05 07 00 266  8.1 999 99.0 9999
2016 01 05 07 10 263  7.5 999 99.0 9999
2016 01 05 07 20 260  7.6 999 99.0 9999
2016 01 05 07 30 255  7.2 999 99.0 9999
2016 01 05 07 40 255  7.7 999 99.0 9999
2016 01 05 07 50 254  7.8 271 10.2 0656
2016 01 05 08 00 256  7.8 999 99.0 9999
2016 01 05 08 10 249  7.8 999 99.0 9999
2016 01 05 08 20 244  7.7 999 99.0 9999
2016 01 05 08 30 242  7.5 999 99.0 9999
2016 01 05 08 40 238  7.5 999 99.0 9999
2016 01 05 08 50 236  7.9 238 10.7 0847
2016 01 05 09 00 236  8.7 999 99.0 9999
2016 01 05 09 10 239  8.8 999 99.0 9999
2016 01 05 09 20 239  8.4 999 99.0 9999
2016 01 05 09 30 235  8.2 999 99.0 9999
2016 01 05 09 40 234  9.5 999 99.0 9999
2016 01 05 09 50 243  9.3 252 13.5 0949
2016 01 05 10 00 249  9.7 999 99.0 9999
2016 01 05 10 10 270  9.5 999 99.0 9999
2016 01 05 10 20 272  8.1 999 99.0 9999
2016 01 05 10 30 269  8.6 999 99.0 9999
2016 01 05 10 40 265  8.2 999 99.0 9999
2016 01 05 10 50 262  7.6 278 12.7 1004
2016 01 05 11 00 259  7.4 999 99.0 9999
2016 01 05 11 10 256  8.0 999 99.0 9999
2016 01 05 11 20 249  8.5 999 99.0 9999
2016 01 05 11 30 245  7.7 999 99.0 9999
2016 01 05 11 40 250  8.2 999 99.0 9999
2016 01 05 11 50 254  8.9 249 11.4 1111
2016 01 05 12 00 258  8.9 999 99.0 9999
2016 01 05 12 10 258  8.0 999 99.0 9999
2016 01 05 12 20 256  8.2 999 99.0 9999
2016 01 05 12 30 257  8.2 999 99.0 9999
2016 01 05 12 40 251  7.5 999 99.0 9999
2016 01 05 12 50 257  7.8 265 12.6 1150
2016 01 05 13 00 255 10.0 999 99.0 9999
2016 01 05 13 10 253  9.1 999 99.0 9999
2016 01 05 13 20 248  8.5 999 99.0 9999
2016 01 05 13 30 254  9.5 999 99.0 9999
2016 01 05 13 40 256  9.2 999 99.0 9999
2016 01 05 13 50 254  9.5 262 13.2 1255
2016 01 05 14 00 249  8.6 999 99.0 9999
2016 01 05 14 10 241  9.5 999 99.0 9999
2016 01 05 14 20 238  9.4 999 99.0 9999
2016 01 05 14 30 236  9.0 999 99.0 9999
2016 01 05 14 40 233  9.0 999 99.0 9999
2016 01 05 14 50 235  9.3 244 11.9 1417
2016 01 05 15 00 239  9.2 999 99.0 9999
2016 01 05 15 10 235  9.4 999 99.0 9999
2016 01 05 15 20 237  8.5 999 99.0 9999
2016 01 05 15 30 238  9.0 999 99.0 9999
2016 01 05 15 40 234  9.3 999 99.0 9999
2016 01 05 15 50 235  8.7 238 12.0 1503
2016 01 05 16 00 231  7.8 999 99.0 9999
2016 01 05 16 10 229  6.4 999 99.0 9999
2016 01 05 16 20 228  5.5 999 99.0 9999
2016 01 05 16 30 232  4.8 999 99.0 9999
2016 01 05 16 40 236  3.7 999 99.0 9999
2016 01 05 16 50 246  3.3 231 10.4 1551
2016 01 05 17 00 264  3.6 999 99.0 9999
2016 01 05 17 10 290  5.9 999 99.0 9999
2016 01 05 17 20 292  6.7 999 99.0 9999
2016 01 05 17 30 292  6.5 999 99.0 9999
2016 01 05 17 40 294  8.5 999 99.0 9999
2016 01 05 17 50 300  8.4 298 11.6 1742
2016 01 05 18 00 300  8.3 999 99.0 9999
2016 01 05 18 10 298  9.1 999 99.0 9999
2016 01 05 18 20 298  9.6 999 99.0 9999
2016 01 05 18 30 299  8.7 999 99.0 9999
2016 01 05 18 40 298  9.2 999 99.0 9999
2016 01 05 18 50 303  8.1 297 11.8 1805
2016 01 05 19 00 300  8.6 999 99.0 9999
2016 01 05 19 10 304  8.3 999 99.0 9999
2016 01 05 19 20 296  8.6 999 99.0 9999
2016 01 05 19 30 295  8.0 999 99.0 9999
2016 01 05 19 40 297  8.2 999 99.0 9999
2016 01 05 19 50 297  7.5 299 11.5 1854
2016 01 05 20 00 291  7.9 999 99.0 9999
2016 01 05 20 10 293  7.3 999 99.0 9999
2016 01 05 20 20 292  8.5 999 99.0 9999
2016 01 05 20 30 290  8.4 999 99.0 9999
2016 01 05 20 40 289  7.7 999 99.0 9999
2016 01 05 20 50 290  6.8 299 11.3 2013
2016 01 05 21 00 278  6.6 999 99.0 9999
2016 01 05 21 10 268 12.1 999 99.0 9999
2016 01 05 21 20 266 13.7 999 99.0 9999
2016 01 05 21 30 270 12.3 999 99.0 9999
2016 01 05 21 40 270 11.5 999 99.0 9999
2016 01 05 21 50 277 10.8 270 17.1 2117
2016 01 05 22 00 276 10.4 999 99.0 9999
2016 01 05 22 10 268 11.5 999 99.0 9999
2016 01 05 22 20 267 10.7 999 99.0 9999
2016 01 05 22 30 268 10.3 999 99.0 9999
2016 01 05 22 40 266  9.9 999 99.0 9999
2016 01 05 22 50 263  9.2 271 14.4 2215
2016 01 05 23 00 260  9.3 999 99.0 9999
2016 01 05 23 10 259  9.4 999 99.0 9999
2016 01 05 23 20 257  9.5 999 99.0 9999
2016 01 05 23 30 257  8.1 999 99.0 9999
2016 01 05 23 40 254  7.6 999 99.0 9999
2016 01 05 23 50 250  7.7 265 11.8 2257
2016 01 06 00 00 248  7.0 999 99.0 9999
2016 01 06 00 10 243  7.0 999 99.0 9999
2016 01 06 00 20 237  6.4 999 99.0 9999
2016 01 06 00 30 231  6.8 999 99.0 9999
2016 01 06 00 40 229  6.4 999 99.0 9999
2016 01 06 00 50 226  6.4 250  9.2 0002
2016 01 06 01 00 222  6.1 999 99.0 9999
2016 01 06 01 10 218  6.0 999 99.0 9999
2016 01 06 01 20 212  6.1 999 99.0 9999
2016 01 06 01 30 209  5.5 999 99.0 9999
2016 01 06 01 40 199  5.4 999 99.0 9999
2016 01 06 01 50 191  5.5 236  7.9 0054
2016 01 06 02 00 184  5.4 999 99.0 9999
2016 01 06 02 10 181  6.1 999 99.0 9999
2016 01 06 02 20 179  7.5 999 99.0 9999
2016 01 06 02 30 178  7.8 999 99.0 9999
2016 01 06 02 40 179  6.5 999 99.0 9999
2016 01 06 02 50 163  7.3 158 11.6 0249
2016 01 06 03 00 164  9.0 999 99.0 9999
2016 01 06 03 10 189  8.8 999 99.0 9999
2016 01 06 03 20 240  9.8 999 99.0 9999
2016 01 06 03 30 254  7.0 999 99.0 9999
2016 01 06 03 40 255  6.2 999 99.0 9999
2016 01 06 03 50 256  4.7 219 14.9 0307
2016 01 06 04 00 251  3.2 999 99.0 9999
2016 01 06 04 10 240  3.0 999 99.0 9999
2016 01 06 04 20 223  3.0 999 99.0 9999
2016 01 06 04 30 219  3.6 999 99.0 9999
2016 01 06 04 40 222  5.3 999 99.0 9999
2016 01 06 04 50 227  7.0 236  9.4 0440
2016 01 06 05 00 230  7.3 999 99.0 9999
2016 01 06 05 10 231  7.6 999 99.0 9999
2016 01 06 05 20 234  8.4 999 99.0 9999
2016 01 06 05 30 238  8.1 999 99.0 9999
2016 01 06 05 40 237  7.9 999 99.0 9999
2016 01 06 05 50 235  7.7 242 10.4 0514
2016 01 06 06 00 233  7.4 999 99.0 9999
2016 01 06 06 10 233  7.3 999 99.0 9999
2016 01 06 06 20 224  6.6 999 99.0 9999
2016 01 06 06 30 225  6.9 999 99.0 9999
2016 01 06 06 40 228  7.5 999 99.0 9999
2016 01 06 06 50 230  7.6 236 10.5 0648
2016 01 06 07 00 234  7.7 999 99.0 9999
2016 01 06 07 10 237  7.4 999 99.0 9999
2016 01 06 07 20 233  7.1 999 99.0 9999
2016 01 06 07 30 233  7.7 999 99.0 9999
2016 01 06 07 40 233  9.1 999 99.0 9999
2016 01 06 07 50 241  7.3 236 14.5 0733
2016 01 06 08 00 248  8.6 999 99.0 9999
2016 01 06 08 10 250  9.2 999 99.0 9999
2016 01 06 08 20 251  8.5 999 99.0 9999
2016 01 06 08 30 251  9.1 999 99.0 9999
2016 01 06 08 40 249  9.9 999 99.0 9999
2016 01 06 08 50 252 10.0 255 13.7 0839
2016 01 06 09 00 250  9.5 999 99.0 9999
2016 01 06 09 10 253  9.3 999 99.0 9999
2016 01 06 09 20 249  9.2 999 99.0 9999
2016 01 06 09 30 244  9.3 999 99.0 9999
2016 01 06 09 40 252  9.7 999 99.0 9999
2016 01 06 09 50 264  9.0 277 13.6 0938
2016 01 06 10 00 257  8.8 999 99.0 9999
2016 01 06 10 10 262  9.9 999 99.0 9999
2016 01 06 10 20 263 10.6 999 99.0 9999
2016 01 06 10 30 256 10.3 999 99.0 9999
2016 01 06 10 40 254  8.4 999 99.0 9999
2016 01 06 10 50 255  9.6 267 12.9 1020
2016 01 06 11 00 254  8.9 999 99.0 9999
2016 01 06 11 10 254  8.8 999 99.0 9999
2016 01 06 11 20 253  9.9 999 99.0 9999
2016 01 06 11 30 263 12.2 999 99.0 9999
2016 01 06 11 40 264  9.7 999 99.0 9999
2016 01 06 11 50 269  8.0 258 16.5 1121
2016 01 06 13 00 247  7.4 999 99.0 9999
2016 01 06 13 10 242  7.6 999 99.0 9999
2016 01 06 13 20 242  7.9 999 99.0 9999
2016 01 06 13 30 241  8.0 999 99.0 9999
2016 01 06 13 40 242  8.8 999 99.0 9999
2016 01 06 13 50 244  8.9 248 11.0 1341
2016 01 06 14 00 249  8.4 999 99.0 9999
2016 01 06 14 10 244  9.3 999 99.0 9999
2016 01 06 14 20 246  8.8 999 99.0 9999
2016 01 06 14 30 244  8.7 999 99.0 9999
2016 01 06 14 40 244  8.8 999 99.0 9999
2016 01 06 14 50 244  9.0 252 11.8 1433
2016 01 06 15 00 242  9.4 999 99.0 9999
2016 01 06 15 10 241  9.1 999 99.0 9999
2016 01 06 15 20 245  9.6 999 99.0 9999
2016 01 06 15 30 244  9.6 999 99.0 9999
2016 01 06 15 40 250 10.2 999 99.0 9999
2016 01 06 15 50 250  9.9 246 13.0 1537
2016 01 06 16 00 250  9.7 999 99.0 9999
2016 01 06 16 10 260 10.7 999 99.0 9999
2016 01 06 16 20 262 10.4 999 99.0 9999
2016 01 06 16 30 254  8.3 999 99.0 9999
2016 01 06 16 40 248  9.1 999 99.0 9999
2016 01 06 16 50 252  9.9 244 15.3 1638
2016 01 06 17 00 253  9.1 999 99.0 9999
2016 01 06 17 10 244  9.2 999 99.0 9999
2016 01 06 17 20 249  9.7 999 99.0 9999
2016 01 06 17 30 251  9.9 999 99.0 9999
2016 01 06 17 40 251  9.7 999 99.0 9999
2016 01 06 17 50 254 10.0 251 13.0 1744
2016 01 06 18 00 249 10.1 999 99.0 9999
2016 01 06 18 10 254 10.3 999 99.0 9999
2016 01 06 18 20 266 10.8 999 99.0 9999
2016 01 06 18 30 268 10.2 999 99.0 9999
2016 01 06 18 40 271  9.9 999 99.0 9999
2016 01 06 18 50 267  9.1 260 14.7 1810
2016 01 06 19 00 267  8.9 999 99.0 9999
2016 01 06 19 10 267  8.1 999 99.0 9999
2016 01 06 19 20 260  6.8 999 99.0 9999
2016 01 06 19 30 265  8.8 999 99.0 9999
2016 01 06 19 40 258 10.0 999 99.0 9999
2016 01 06 19 50 255  9.6 259 13.2 1946
2016 01 06 20 00 260  7.9 999 99.0 9999
2016 01 06 20 10 272  9.9 999 99.0 9999
2016 01 06 20 20 271  9.8 999 99.0 9999
2016 01 06 20 30 268  8.8 999 99.0 9999
2016 01 06 20 40 263 10.1 999 99.0 9999
2016 01 06 20 50 258  8.0 277 15.2 2036
2016 01 06 21 00 266 11.9 999 99.0 9999
2016 01 06 21 10 264 10.0 999 99.0 9999
2016 01 06 21 20 263 10.3 999 99.0 9999
2016 01 06 21 30 270 10.6 999 99.0 9999
2016 01 06 21 40 272 10.9 999 99.0 9999
2016 01 06 21 50 256 10.7 276 15.8 2131
2016 01 06 22 00 251 10.6 999 99.0 9999
2016 01 06 22 10 260 10.3 999 99.0 9999
2016 01 06 22 20 261  9.2 999 99.0 9999
2016 01 06 22 30 262  9.8 999 99.0 9999
2016 01 06 22 40 263 10.2 999 99.0 9999
2016 01 06 22 50 258 10.3 269 13.9 2243
2016 01 06 23 00 260  9.4 999 99.0 9999
2016 01 06 23 10 266  9.6 999 99.0 9999
2016 01 06 23 20 273 10.3 999 99.0 9999
2016 01 06 23 30 270 10.4 999 99.0 9999
2016 01 06 23 40 269  9.8 999 99.0 9999
2016 01 06 23 50 270  9.9 272 13.5 2311
2016 01 07 00 00 273  9.4 999 99.0 9999
2016 01 07 00 10 272  9.4 999 99.0 9999
2016 01 07 00 20 273  8.1 999 99.0 9999
2016 01 07 00 30 274  7.7 999 99.0 9999
2016 01 07 00 40 272  8.0 999 99.0 9999
2016 01 07 00 50 272  8.2 277 11.9 0000
2016 01 07 01 00 294  6.6 999 99.0 9999
2016 01 07 01 10 288  5.3 999 99.0 9999
2016 01 07 01 20 285  5.0 999 99.0 9999
2016 01 07 01 30 280  4.7 999 99.0 9999
2016 01 07 01 40 274  4.3 999 99.0 9999
2016 01 07 01 50 270  4.7 289  9.3 0051
2016 01 07 02 00 271  7.0 999 99.0 9999
2016 01 07 02 10 270  6.6 999 99.0 9999
2016 01 07 02 20 266  7.8 999 99.0 9999
2016 01 07 02 30 270  8.1 999 99.0 9999
2016 01 07 02 40 269  7.4 999 99.0 9999
2016 01 07 02 50 259  8.2 271 11.5 0158
2016 01 07 03 00 252  7.3 999 99.0 9999
2016 01 07 03 10 267  7.9 999 99.0 9999
2016 01 07 03 20 271  8.2 999 99.0 9999
2016 01 07 03 30 263  7.9 999 99.0 9999
2016 01 07 03 40 267  8.1 999 99.0 9999
2016 01 07 03 50 268  7.6 269 10.9 0315
2016 01 07 04 00 272  7.2 999 99.0 9999
2016 01 07 04 10 274  7.4 999 99.0 9999
2016 01 07 04 20 276  7.2 999 99.0 9999
2016 01 07 04 30 275  7.4 999 99.0 9999
2016 01 07 04 40 274  6.6 999 99.0 9999
2016 01 07 04 50 285  7.7 276 10.2 0359
2016 01 07 05 00 289  7.4 999 99.0 9999
2016 01 07 05 10 288  7.3 999 99.0 9999
2016 01 07 05 20 301  6.8 999 99.0 9999
2016 01 07 05 30 297  8.3 999 99.0 9999
2016 01 07 05 40 303  9.7 999 99.0 9999
2016 01 07 05 50 304  9.3 292 12.7 0520
2016 01 07 06 00 304  9.4 999 99.0 9999
2016 01 07 06 10 305  9.3 999 99.0 9999
2016 01 07 06 20 309  9.7 999 99.0 9999
2016 01 07 06 30 306 10.0 999 99.0 9999
2016 01 07 06 40 306  9.4 999 99.0 9999
2016 01 07 06 50 308  9.6 302 12.7 0620
2016 01 07 07 00 311  8.9 999 99.0 9999
2016 01 07 07 10 308  9.3 999 99.0 9999
2016 01 07 07 20 310 10.3 999 99.0 9999
2016 01 07 07 30 312  9.0 999 99.0 9999
2016 01 07 07 40 306  9.1 999 99.0 9999
2016 01 07 07 50 305  9.0 305 13.5 0729
2016 01 07 08 00 304  9.1 999 99.0 9999
2016 01 07 08 10 306  9.3 999 99.0 9999
2016 01 07 08 20 310  9.9 999 99.0 9999
2016 01 07 08 30 312 10.2 999 99.0 9999
2016 01 07 08 40 315  9.5 999 99.0 9999
2016 01 07 08 50 314  8.9 309 13.5 0825
2016 01 07 09 00 316  9.2 999 99.0 9999
2016 01 07 09 10 314  8.9 999 99.0 9999
2016 01 07 09 20 305 10.1 999 99.0 9999
2016 01 07 09 30 300  8.7 999 99.0 9999
2016 01 07 09 40 308  9.1 999 99.0 9999
2016 01 07 09 50 314  8.7 304 13.3 0915
2016 01 07 10 00 316  7.9 999 99.0 9999
2016 01 07 10 10 307  9.2 999 99.0 9999
2016 01 07 10 20 305  9.9 999 99.0 9999
2016 01 07 10 30 309  8.2 999 99.0 9999
2016 01 07 10 40 308  8.2 999 99.0 9999
2016 01 07 10 50 304  8.8 295 12.7 1010
2016 01 07 11 00 304  8.4 999 99.0 9999
2016 01 07 11 10 299  8.6 999 99.0 9999
2016 01 07 11 20 295  9.4 999 99.0 9999
2016 01 07 11 30 296  9.8 999 99.0 9999
2016 01 07 11 40 297 10.0 999 99.0 9999
2016 01 07 11 50 293  7.6 297 12.9 1127
2016 01 07 12 00 301  9.4 999 99.0 9999
2016 01 07 12 10 304 10.2 999 99.0 9999
2016 01 07 12 20 302 10.8 999 99.0 9999
2016 01 07 12 30 309 11.3 999 99.0 9999
2016 01 07 12 40 310 10.6 999 99.0 9999
2016 01 07 12 50 305 11.6 315 14.3 1248
2016 01 07 13 00 301 11.7 999 99.0 9999
2016 01 07 13 10 303 12.1 999 99.0 9999
2016 01 07 13 20 303 11.6 999 99.0 9999
2016 01 07 13 30 303  9.5 999 99.0 9999
2016 01 07 13 40 301 10.1 999 99.0 9999
2016 01 07 13 50 302  9.8 304 14.8 1305
2016 01 07 14 00 299  9.5 999 99.0 9999
2016 01 07 14 10 300  9.8 999 99.0 9999
2016 01 07 14 20 295  9.8 999 99.0 9999
2016 01 07 14 30 303 10.4 999 99.0 9999
2016 01 07 14 40 301 10.4 999 99.0 9999
2016 01 07 14 50 298 10.4 301 14.0 1447
2016 01 07 15 00 296 10.8 999 99.0 9999
2016 01 07 15 10 299 11.0 999 99.0 9999
2016 01 07 15 20 305 10.3 999 99.0 9999
2016 01 07 15 30 300 10.1 999 99.0 9999
2016 01 07 15 40 297 10.1 999 99.0 9999
2016 01 07 15 50 297 10.3 293 13.7 1457
2016 01 07 16 00 296  9.8 999 99.0 9999
2016 01 07 16 10 299  9.1 999 99.0 9999
2016 01 07 16 20 296  9.3 999 99.0 9999
2016 01 07 16 30 295  9.3 999 99.0 9999
2016 01 07 16 40 296  8.9 999 99.0 9999
2016 01 07 16 50 293  8.5 293 12.2 1552
2016 01 07 17 00 303  8.4 999 99.0 9999
2016 01 07 17 10 310  8.8 999 99.0 9999
2016 01 07 17 20 304  8.1 999 99.0 9999
2016 01 07 17 30 297  8.5 999 99.0 9999
2016 01 07 17 40 298  8.2 999 99.0 9999
2016 01 07 17 50 300  8.3 317 11.8 1705
2016 01 07 18 00 294  9.4 999 99.0 9999
2016 01 07 18 10 294  9.7 999 99.0 9999
2016 01 07 18 20 292  8.9 999 99.0 9999
2016 01 07 18 30 276  8.3 999 99.0 9999
2016 01 07 18 40 275  7.8 999 99.0 9999
2016 01 07 18 50 277  8.8 281 12.5 1848
2016 01 07 19 00 286  9.2 999 99.0 9999
2016 01 07 19 10 302  6.9 999 99.0 9999
2016 01 07 19 20 294  6.4 999 99.0 9999
2016 01 07 19 30 297  7.5 999 99.0 9999
2016 01 07 19 40 303  8.4 999 99.0 9999
2016 01 07 19 50 302  8.1 273 11.6 1853
2016 01 07 20 00 302  7.7 999 99.0 9999
2016 01 07 20 10 310  7.5 999 99.0 9999
2016 01 07 20 20 298  8.3 999 99.0 9999
2016 01 07 20 30 294  8.7 999 99.0 9999
2016 01 07 20 40 296  7.6 999 99.0 9999
2016 01 07 20 50 294  7.4 294 11.0 2017
2016 01 07 21 00 289  7.4 999 99.0 9999
2016 01 07 21 10 291  7.3 999 99.0 9999
2016 01 07 21 20 292  7.4 999 99.0 9999
2016 01 07 21 30 291  8.0 999 99.0 9999
2016 01 07 21 40 293  7.2 999 99.0 9999
2016 01 07 21 50 290  6.3 285  9.9 2052
2016 01 07 22 00 300  7.1 999 99.0 9999
2016 01 07 22 10 299  5.8 999 99.0 9999
2016 01 07 22 20 299  5.7 999 99.0 9999
2016 01 07 22 30 299  5.9 999 99.0 9999
2016 01 07 22 40 294  5.8 999 99.0 9999
2016 01 07 22 50 292  5.3 281 10.2 2152
2016 01 07 23 00 294  4.7 999 99.0 9999
2016 01 07 23 10 284  4.7 999 99.0 9999
2016 01 07 23 20 284  5.9 999 99.0 9999
2016 01 07 23 30 281  5.7 999 99.0 9999
2016 01 07 23 40 278  5.8 999 99.0 9999
2016 01 07 23 50 272  5.9 283  8.8 2316
2016 01 08 00 00 272  5.9 999 99.0 9999
2016 01 08 00 10 271  5.4 999 99.0 9999
2016 01 08 00 20 271  5.4 999 99.0 9999
2016 01 08 00 30 268  5.7 999 99.0 9999
2016 01 08 00 40 268  5.8 999 99.0 9999
2016 01 08 00 50 271  5.3 269  8.0 0028
2016 01 08 01 00 276  5.1 999 99.0 9999
2016 01 08 01 10 275  4.8 999 99.0 9999
2016 01 08 01 20 271  4.3 999 99.0 9999
2016 01 08 01 30 271  3.6 999 99.0 9999
2016 01 08 01 40 259  4.1 999 99.0 9999
2016 01 08 01 50 266  4.4 284  6.9 0052
2016 01 08 02 00 263  4.5 999 99.0 9999
2016 01 08 02 10 253  4.4 999 99.0 9999
2016 01 08 02 20 249  4.6 999 99.0 9999
2016 01 08 02 30 251  4.1 999 99.0 9999
2016 01 08 02 40 242  4.1 999 99.0 9999
2016 01 08 02 50 237  4.1 256  6.5 0218
2016 01 08 03 00 236  4.4 999 99.0 9999
2016 01 08 03 10 231  4.3 999 99.0 9999
2016 01 08 03 20 225  4.4 999 99.0 9999
2016 01 08 03 30 216  4.6 999 99.0 9999
2016 01 08 03 40 211  4.9 999 99.0 9999
2016 01 08 03 50 210  4.8 216  6.1 0337
2016 01 08 04 00 207  5.0 999 99.0 9999
2016 01 08 04 10 201  5.2 999 99.0 9999
2016 01 08 04 20 196  5.4 999 99.0 9999
2016 01 08 04 30 194  5.7 999 99.0 9999
2016 01 08 04 40 192  6.2 999 99.0 9999
2016 01 08 04 50 191  6.2 183  8.1 0445
2016 01 08 05 00 190  6.5 999 99.0 9999
2016 01 08 05 10 192  6.9 999 99.0 9999
2016 01 08 05 20 194  6.7 999 99.0 9999
2016 01 08 05 30 195  7.2 999 99.0 9999
2016 01 08 05 40 193  7.6 999 99.0 9999
2016 01 08 05 50 188  8.0 175  9.9 0549
2016 01 08 06 00 192  8.4 999 99.0 9999
2016 01 08 06 10 194  8.4 999 99.0 9999
2016 01 08 06 20 197  8.2 999 99.0 9999
2016 01 08 06 30 199  8.7 999 99.0 9999
2016 01 08 06 40 194  9.1 999 99.0 9999
2016 01 08 06 50 189  8.7 202 11.0 0630
2016 01 08 07 00 189  9.2 999 99.0 9999
2016 01 08 07 10 185  9.5 999 99.0 9999
2016 01 08 07 20 184  9.4 999 99.0 9999
2016 01 08 07 30 184  9.2 999 99.0 9999
2016 01 08 07 40 180  8.9 999 99.0 9999
2016 01 08 07 50 179  9.2 178 12.0 0706
2016 01 08 08 00 180  9.0 999 99.0 9999
2016 01 08 08 10 179  9.6 999 99.0 9999
2016 01 08 08 20 183  9.4 999 99.0 9999
2016 01 08 08 30 180  9.2 999 99.0 9999
2016 01 08 08 40 179  9.5 999 99.0 9999
2016 01 08 08 50 180 10.1 182 12.7 0839
2016 01 08 09 00 179  9.7 999 99.0 9999
2016 01 08 09 10 179  9.5 999 99.0 9999
2016 01 08 09 20 180  9.6 999 99.0 9999
