#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 03 06 18 50 100  1.0   MM    MM    MM    MM  MM 1001.6   4.5   8.8    MM   MM   MM    MM
2019 03 06 18 40 110  1.0   MM    MM    MM    MM  MM 1001.6   4.3   8.8    MM   MM   MM    MM
2019 03 06 18 30  90  1.0   MM    MM    MM    MM  MM 1001.5   4.3   8.8    MM   MM   MM    MM
2019 03 06 18 20 140  1.0   MM   1.0    MM    MM 318 1001.4   4.3   8.8    MM   MM   MM    MM
2019 03 06 18 10 130  1.0   MM   1.0    12    MM  MM 1001.3   4.3   8.8    MM   MM   MM    MM
2019 03 06 18 00 120  2.0   MM    MM    MM    MM  MM 1001.2   4.3   8.8    MM   MM   MM    MM
2019 03 06 17 50 120  3.0   MM    MM    MM    MM  MM 1001.1   4.2   8.8    MM   MM   MM    MM
2019 03 06 17 40 120  3.0   MM    MM    MM    MM  MM 1001.1   4.3   8.8    MM   MM   MM    MM
2019 03 06 17 30 110  3.0   MM    MM    MM    MM  MM 1001.1   4.5   8.8    MM   MM   MM    MM
2019 03 06 17 20 100  2.0   MM   1.2    MM    MM 317 1001.0   4.6   8.8    MM   MM   MM    MM
2019 03 06 17 10  80  2.0   MM   1.2    12    MM  MM 1001.1   4.6   8.8    MM   MM   MM    MM
2019 03 06 17 00  90  2.0   MM    MM    MM    MM  MM 1000.9   4.5   8.8    MM   MM +0.6    MM
2019 03 06 16 50  90  2.0   MM    MM    MM    MM  MM 1000.8   4.6   8.8    MM   MM   MM    MM
2019 03 06 16 40 100  2.0   MM    MM    MM    MM  MM 1000.7   4.6   8.8    MM   MM   MM    MM
2019 03 06 16 30 100  3.0   MM    MM    MM    MM  MM 1000.6   4.7   8.8    MM   MM   MM    MM
2019 03 06 16 20 100  3.0   MM   1.1    MM    MM 322 1000.4   4.7   8.8    MM   MM   MM    MM
2019 03 06 16 10 110  3.0   MM   1.1    12    MM  MM 1000.3   4.9   8.8    MM   MM   MM    MM
2019 03 06 16 00 110  3.0   MM    MM    MM    MM  MM 1000.3   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 50 100  2.0   MM    MM    MM    MM  MM 1000.1   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 40  80  2.0   MM    MM    MM    MM  MM 1000.0   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 30  80  2.0   MM    MM    MM    MM  MM 1000.1   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 20  80  2.0   MM   1.1    MM    MM 323 1000.2   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 10  90  2.0   MM   1.1    12    MM  MM 1000.3   5.2   8.8    MM   MM   MM    MM
2019 03 06 15 00  80  2.0   MM    MM    MM    MM  MM 1000.3   5.3   8.8    MM   MM -0.7    MM
2019 03 06 14 50  70  2.0   MM    MM    MM    MM  MM 1000.3   5.3   8.8    MM   MM   MM    MM
2019 03 06 14 40  70  3.0   MM    MM    MM    MM  MM 1000.2   5.2   8.8    MM   MM   MM    MM
2019 03 06 14 30  80  3.0   MM    MM    MM    MM  MM 1000.2   5.2   8.8    MM   MM   MM    MM
2019 03 06 14 20  70  3.0   MM   1.1    MM    MM 319 1000.3   5.1   8.8    MM   MM   MM    MM
2019 03 06 14 10  80  4.0   MM   1.1    11    MM  MM 1000.3   5.1   8.8    MM   MM   MM    MM
2019 03 06 14 00  80  4.0   MM    MM    MM    MM  MM 1000.3   5.2   8.8    MM   MM   MM    MM
2019 03 06 13 50  90  4.0   MM    MM    MM    MM  MM 1000.4   5.1   8.8    MM   MM   MM    MM
2019 03 06 13 40  80  4.0   MM    MM    MM    MM  MM 1000.3   5.2   8.8    MM   MM   MM    MM
2019 03 06 13 30  90  4.0   MM    MM    MM    MM  MM 1000.6   5.2   8.8    MM   MM   MM    MM
2019 03 06 13 20  90  4.0   MM   1.1    MM    MM 323 1000.6   5.4   8.8    MM   MM   MM    MM
2019 03 06 13 10  70  5.0   MM   1.2    11    MM  MM 1000.6   5.4   8.8    MM   MM   MM    MM
2019 03 06 13 00  70  4.0   MM    MM    MM    MM  MM 1000.6   5.5   8.8    MM   MM -1.6    MM
2019 03 06 12 50  70  4.0   MM    MM    MM    MM  MM 1000.5   5.4   8.8    MM   MM   MM    MM
2019 03 06 12 40  60  4.0   MM    MM    MM    MM  MM 1000.5   5.4   8.8    MM   MM   MM    MM
2019 03 06 12 30  50  3.0   MM    MM    MM    MM  MM 1000.7   5.4   8.9    MM   MM   MM    MM
2019 03 06 12 20  50  3.0   MM   1.2    MM    MM 324 1000.8   5.3   8.9    MM   MM   MM    MM
2019 03 06 12 10  80  4.0   MM   1.2    11    MM  MM 1000.9   5.3   8.9    MM   MM   MM    MM
2019 03 06 12 00  80  4.0   MM    MM    MM    MM  MM 1000.9   5.3   8.9    MM   MM   MM    MM
2019 03 06 11 50  80  5.0   MM    MM    MM    MM  MM 1001.0   5.2   8.9    MM   MM   MM    MM
2019 03 06 11 40  80  5.0   MM    MM    MM    MM  MM 1001.1   5.2   8.9    MM   MM   MM    MM
2019 03 06 11 30  90  6.0   MM    MM    MM    MM  MM 1001.2   5.0   8.9    MM   MM   MM    MM
2019 03 06 11 20  90  5.0   MM   1.2    MM    MM 329 1001.5   5.0   8.9    MM   MM   MM    MM
2019 03 06 11 10 100  5.0   MM   1.2    11    MM  MM 1001.7   5.1   8.9    MM   MM   MM    MM
2019 03 06 11 00 100  6.0   MM    MM    MM    MM  MM 1001.7   5.1   8.9    MM   MM -2.3    MM
2019 03 06 10 50  90  6.0   MM    MM    MM    MM  MM 1001.9   5.1   8.9    MM   MM   MM    MM
2019 03 06 10 40 100  5.0   MM    MM    MM    MM  MM 1002.1   5.2   8.9    MM   MM   MM    MM
2019 03 06 10 30 100  5.0   MM    MM    MM    MM  MM 1002.0   5.3   8.9    MM   MM   MM    MM
2019 03 06 10 20 100  5.0   MM   1.2    MM    MM 322 1002.1   5.5   9.0    MM   MM   MM    MM
2019 03 06 10 10  90  5.0   MM   1.2    12    MM  MM 1002.1   5.7   9.1    MM   MM   MM    MM
2019 03 06 10 00  90  5.0   MM    MM    MM    MM  MM 1002.1   5.8   9.1    MM   MM   MM    MM
2019 03 06 09 50  80  4.0   MM    MM    MM    MM  MM 1002.3   6.0   9.1    MM   MM   MM    MM
2019 03 06 09 40  60  4.0   MM    MM    MM    MM  MM 1002.4   5.9   9.1    MM   MM   MM    MM
2019 03 06 09 30  60  4.0   MM    MM    MM    MM  MM 1002.6   5.9   9.1    MM   MM   MM    MM
2019 03 06 09 20  60  5.0   MM   1.3    MM    MM 326 1002.6   5.9   9.1    MM   MM   MM    MM
2019 03 06 09 10  70  5.0   MM   1.3    12    MM  MM 1002.8   6.0   9.1    MM   MM   MM    MM
2019 03 06 09 00  60  4.0   MM    MM    MM    MM  MM 1002.9   6.1   9.1    MM   MM -2.4    MM
2019 03 06 08 50  60  4.0   MM    MM    MM    MM  MM 1003.1   6.1   9.1    MM   MM   MM    MM
2019 03 06 08 40  80  5.0   MM    MM    MM    MM  MM 1003.3   5.9   9.1    MM   MM   MM    MM
2019 03 06 08 30  70  4.0   MM    MM    MM    MM  MM 1003.6   6.0   9.1    MM   MM   MM    MM
2019 03 06 08 20  80  4.0   MM   1.1    MM    MM 316 1003.8   6.0   9.1    MM   MM   MM    MM
2019 03 06 08 10  70  4.0   MM   1.1    12    MM  MM 1003.7   6.0   9.1    MM   MM   MM    MM
2019 03 06 08 00  80  4.0   MM    MM    MM    MM  MM 1004.0   6.1   9.1    MM   MM   MM    MM
2019 03 06 07 50  90  4.0   MM    MM    MM    MM  MM 1004.2   6.1   9.0    MM   MM   MM    MM
2019 03 06 07 40 100  5.0   MM    MM    MM    MM  MM 1004.3   6.1   9.0    MM   MM   MM    MM
2019 03 06 07 30  90  4.0   MM    MM    MM    MM  MM 1004.4   6.1   9.0    MM   MM   MM    MM
2019 03 06 07 20 100  5.0   MM   1.3    MM    MM 320 1004.6   6.1   9.0    MM   MM   MM    MM
2019 03 06 07 10 100  6.0   MM   1.3    12    MM  MM 1004.6   6.2   9.0    MM   MM   MM    MM
2019 03 06 07 00 100  6.0   MM    MM    MM    MM  MM 1004.6   6.2   9.0    MM   MM -2.3    MM
2019 03 06 06 50  90  6.0   MM    MM    MM    MM  MM 1004.8   6.2   9.1    MM   MM   MM    MM
2019 03 06 06 40  90  6.0   MM    MM    MM    MM  MM 1004.8   6.3   9.1    MM   MM   MM    MM
2019 03 06 06 30  90  6.0   MM    MM    MM    MM  MM 1004.9   6.3   9.1    MM   MM   MM    MM
2019 03 06 06 20  90  6.0   MM   1.1    MM    MM 309 1005.0   6.3   9.1    MM   MM   MM    MM
2019 03 06 06 10  90  6.0   MM   1.1    12    MM  MM 1005.1   6.3   9.1    MM   MM   MM    MM
2019 03 06 06 00  90  6.0   MM    MM    MM    MM  MM 1005.3   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 50  80  5.0   MM    MM    MM    MM  MM 1005.6   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 40  80  5.0   MM    MM    MM    MM  MM 1005.7   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 30  80  5.0   MM    MM    MM    MM  MM 1005.9   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 20  80  5.0   MM   1.0    MM    MM 304 1006.0   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 10  90  5.0   MM   1.0    11    MM  MM 1006.1   6.3   9.1    MM   MM   MM    MM
2019 03 06 05 00  90  5.0   MM    MM    MM    MM  MM 1006.2   6.2   9.1    MM   MM -1.7    MM
2019 03 06 04 50  80  5.0   MM    MM    MM    MM  MM 1006.3   6.3   9.1    MM   MM   MM    MM
2019 03 06 04 40  70  5.0   MM    MM    MM    MM  MM 1006.5   6.4   9.1    MM   MM   MM    MM
2019 03 06 04 30  80  5.0   MM    MM    MM    MM  MM 1006.5   6.4   9.1    MM   MM   MM    MM
2019 03 06 04 20  90  5.0   MM   0.9    MM    MM 308 1006.6   6.5   9.1    MM   MM   MM    MM
2019 03 06 04 10 100  5.0   MM   0.9    11    MM  MM 1006.8   6.5   9.1    MM   MM   MM    MM
2019 03 06 04 00  90  5.0   MM    MM    MM    MM  MM 1006.9   6.5   9.1    MM   MM   MM    MM
2019 03 06 03 50  90  5.0   MM    MM    MM    MM  MM 1007.0   6.7   9.1    MM   MM   MM    MM
2019 03 06 03 40  80  4.0   MM    MM    MM    MM  MM 1007.1   6.7   9.1    MM   MM   MM    MM
2019 03 06 03 30  80  4.0   MM    MM    MM    MM  MM 1007.2   6.7   9.1    MM   MM   MM    MM
2019 03 06 03 20  80  4.0   MM   0.9    MM    MM 304 1007.4   6.7   9.1    MM   MM   MM    MM
2019 03 06 03 10  90  4.0   MM   0.9    12    MM  MM 1007.5   6.7   9.1    MM   MM   MM    MM
2019 03 06 03 00  90  5.0   MM    MM    MM    MM  MM 1007.6   6.8   9.1    MM   MM -1.2    MM
2019 03 06 02 50  90  4.0   MM    MM    MM    MM  MM 1007.6   6.8   9.1    MM   MM   MM    MM
2019 03 06 02 40  90  5.0   MM    MM    MM    MM  MM 1007.6   6.8   9.1    MM   MM   MM    MM
2019 03 06 02 30  80  4.0   MM    MM    MM    MM  MM 1007.7   6.9   9.1    MM   MM   MM    MM
2019 03 06 02 20  90  5.0   MM   1.0    MM    MM 307 1007.7   7.0   9.1    MM   MM   MM    MM
2019 03 06 02 10  90  5.0   MM   1.0    12    MM  MM 1007.9   7.0   9.1    MM   MM   MM    MM
2019 03 06 02 00 100  4.0   MM    MM    MM    MM  MM 1007.9   7.0   9.1    MM   MM   MM    MM
2019 03 06 01 50  90  4.0   MM    MM    MM    MM  MM 1007.9   7.0   9.2    MM   MM   MM    MM
2019 03 06 01 40  80  4.0   MM    MM    MM    MM  MM 1007.9   7.0   9.1    MM   MM   MM    MM
2019 03 06 01 30  50  4.0   MM    MM    MM    MM  MM 1007.9   7.3   9.1    MM   MM   MM    MM
2019 03 06 01 20  40  5.0   MM   1.0    MM    MM 307 1008.0   7.4   9.1    MM   MM   MM    MM
2019 03 06 01 10  40  5.0   MM   1.0    12    MM  MM 1008.2   7.4   9.1    MM   MM   MM    MM
2019 03 06 01 00  30  5.0   MM    MM    MM    MM  MM 1008.2   7.3   9.1    MM   MM -2.2    MM
2019 03 06 00 50  30  6.0   MM    MM    MM    MM  MM 1008.3   7.2   9.1    MM   MM   MM    MM
2019 03 06 00 40  30  6.0   MM    MM    MM    MM  MM 1008.5   7.1   9.1    MM   MM   MM    MM
2019 03 06 00 30  30  6.0   MM    MM    MM    MM  MM 1008.4   7.0   9.1    MM   MM   MM    MM
2019 03 06 00 20  20  6.0   MM   0.9    MM    MM 306 1008.5   6.8   9.1    MM   MM   MM    MM
2019 03 06 00 10  30  6.0   MM   0.9    12    MM  MM 1008.6   6.8   9.1    MM   MM   MM    MM
2019 03 06 00 00  30  6.0   MM    MM    MM    MM  MM 1008.8   6.8   9.1    MM   MM   MM    MM
2019 03 05 23 50  30  6.0   MM    MM    MM    MM  MM 1008.9   6.7   9.1    MM   MM   MM    MM
2019 03 05 23 40  20  5.0   MM    MM    MM    MM  MM 1009.2   6.6   9.1    MM   MM   MM    MM
2019 03 05 23 30  20  5.0   MM    MM    MM    MM  MM 1009.3   6.5   9.1    MM   MM   MM    MM
2019 03 05 23 20  20  6.0   MM   1.1    MM    MM 297 1009.4   6.5   9.1    MM   MM   MM    MM
2019 03 05 23 10  20  5.0   MM   1.1    12    MM  MM 1009.4   6.5   9.1    MM   MM   MM    MM
2019 03 05 23 00  20  5.0   MM    MM    MM    MM  MM 1009.5   6.4   9.1    MM   MM -3.3    MM
2019 03 05 22 50  20  5.0   MM    MM    MM    MM  MM 1009.6   6.3   9.1    MM   MM   MM    MM
2019 03 05 22 40  20  5.0   MM    MM    MM    MM  MM 1009.8   6.2   9.1    MM   MM   MM    MM
2019 03 05 22 30  20  4.0   MM    MM    MM    MM  MM 1010.1   6.1   9.1    MM   MM   MM    MM
2019 03 05 22 20  20  4.0   MM   1.0    MM    MM 294 1010.2   5.9   9.1    MM   MM   MM    MM
2019 03 05 22 10  20  4.0   MM   1.0    12    MM  MM 1010.3   5.8   9.1    MM   MM   MM    MM
2019 03 05 22 00  20  4.0   MM    MM    MM    MM  MM 1010.4   5.7   9.1    MM   MM   MM    MM
2019 03 05 21 50  20  4.0   MM    MM    MM    MM  MM 1010.4   5.6   9.1    MM   MM   MM    MM
2019 03 05 21 40  20  4.0   MM    MM    MM    MM  MM 1010.7   5.5   9.1    MM   MM   MM    MM
2019 03 05 21 30  20  5.0   MM    MM    MM    MM  MM 1010.8   5.4   9.1    MM   MM   MM    MM
2019 03 05 21 20  20  4.0   MM   1.1    MM    MM 296 1011.1   5.3   9.1    MM   MM   MM    MM
2019 03 05 21 10  30  4.0   MM   1.1    13    MM  MM 1011.4   5.1   9.1    MM   MM   MM    MM
2019 03 05 21 00  30  3.0   MM    MM    MM    MM  MM 1011.6   4.9   9.1    MM   MM -2.0    MM
2019 03 05 20 50  30  3.0   MM    MM    MM    MM  MM 1011.7   4.7   9.1    MM   MM   MM    MM
2019 03 05 20 40  20  4.0   MM    MM    MM    MM  MM 1012.0   4.6   9.1    MM   MM   MM    MM
2019 03 05 20 30  30  4.0   MM    MM    MM    MM  MM 1012.1   4.6   9.1    MM   MM   MM    MM
2019 03 05 20 20  30  4.0   MM   1.0    MM    MM 298 1012.1   4.5   9.1    MM   MM   MM    MM
2019 03 05 20 10  30  3.0   MM   1.0    13    MM  MM 1012.6   4.2   9.1    MM   MM   MM    MM
2019 03 05 20 00  40  3.0   MM    MM    MM    MM  MM 1012.8   4.1   9.0    MM   MM   MM    MM
2019 03 05 19 50  30  3.0   MM    MM    MM    MM  MM 1012.9   3.9   9.0    MM   MM   MM    MM
2019 03 05 19 40  30  3.0   MM    MM    MM    MM  MM 1012.9   3.8   9.0    MM   MM   MM    MM
2019 03 05 19 30  40  3.0   MM    MM    MM    MM  MM 1013.1   3.8   9.0    MM   MM   MM    MM
2019 03 05 19 20  40  3.0   MM   1.0    MM    MM 298 1013.3   3.8   9.0    MM   MM   MM    MM
2019 03 05 19 10  40  3.0   MM   1.0    12    MM  MM 1013.3   3.7   9.0    MM   MM   MM    MM
2019 03 05 19 00  40  4.0   MM    MM    MM    MM  MM 1013.4   3.6   9.0    MM   MM -1.5    MM
2019 03 05 18 50  30  4.0   MM    MM    MM    MM  MM 1013.4   3.5   9.0    MM   MM   MM    MM
2019 03 05 18 40  40  4.0   MM    MM    MM    MM  MM 1013.1   3.5   9.0    MM   MM   MM    MM
2019 03 05 18 30  50  3.0   MM    MM    MM    MM  MM 1013.4   3.5   9.0    MM   MM   MM    MM
2019 03 05 18 20  60  4.0   MM   1.0    MM    MM 296 1013.6   3.4   9.0    MM   MM   MM    MM
2019 03 05 18 10  60  4.0   MM   1.0    12    MM  MM 1013.6   3.3   9.0    MM   MM   MM    MM
2019 03 05 18 00  60  4.0   MM    MM    MM    MM  MM 1013.6   3.2   9.0    MM   MM   MM    MM
2019 03 05 17 50  80  4.0   MM    MM    MM    MM  MM 1013.8   3.3   9.0    MM   MM   MM    MM
2019 03 05 17 40  70  4.0   MM    MM    MM    MM  MM 1013.8   3.2   9.1    MM   MM   MM    MM
2019 03 05 17 30  60  5.0   MM    MM    MM    MM  MM 1014.0   2.9   9.1    MM   MM   MM    MM
2019 03 05 17 20  70  5.0   MM   1.0    MM    MM 294 1014.1   2.7   9.1    MM   MM   MM    MM
2019 03 05 17 10  80  5.0   MM   1.0    12    MM  MM 1014.5   2.6   9.1    MM   MM   MM    MM
2019 03 05 17 00  90  5.0   MM    MM    MM    MM  MM 1014.7   2.6   9.1    MM   MM -0.3    MM
2019 03 05 16 50  80  5.0   MM    MM    MM    MM  MM 1014.6   2.6   9.1    MM   MM   MM    MM
2019 03 05 16 40  80  5.0   MM    MM    MM    MM  MM 1014.8   2.4   9.1    MM   MM   MM    MM
2019 03 05 16 30  80  5.0   MM    MM    MM    MM  MM 1014.8   2.4   9.1    MM   MM   MM    MM
2019 03 05 16 20  90  5.0   MM   1.1    MM    MM 295 1014.9   2.3   9.1    MM   MM   MM    MM
2019 03 05 16 10  90  5.0   MM   1.2    13    MM  MM 1014.9   2.3   9.1    MM   MM   MM    MM
2019 03 05 16 00  80  5.0   MM    MM    MM    MM  MM 1014.9   2.3   9.1    MM   MM   MM    MM
2019 03 05 15 50  80  5.0   MM    MM    MM    MM  MM 1015.0   2.4   9.1    MM   MM   MM    MM
2019 03 05 15 40  90  6.0   MM    MM    MM    MM  MM 1015.1   2.4   9.0    MM   MM   MM    MM
2019 03 05 15 30  90  5.0   MM    MM    MM    MM  MM 1015.2   2.3   9.0    MM   MM   MM    MM
2019 03 05 15 20 100  6.0   MM   1.0    MM    MM 301 1015.0   2.5   9.1    MM   MM   MM    MM
2019 03 05 15 10  90  6.0   MM   1.0    13    MM  MM 1014.9   2.7   9.1    MM   MM   MM    MM
2019 03 05 15 00  90  6.0   MM    MM    MM    MM  MM 1014.8   2.7   9.0    MM   MM -1.8    MM
2019 03 05 14 50  90  6.0   MM    MM    MM    MM  MM 1014.9   2.6   9.0    MM   MM   MM    MM
2019 03 05 14 40  90  6.0   MM    MM    MM    MM  MM 1014.9   2.6   9.0    MM   MM   MM    MM
2019 03 05 14 30  80  6.0   MM    MM    MM    MM  MM 1014.9   2.6   9.0    MM   MM   MM    MM
2019 03 05 14 20  90  7.0   MM   1.0    MM    MM 306 1015.0   2.7   9.0    MM   MM   MM    MM
2019 03 05 14 10  90  6.0   MM   1.0    13    MM  MM 1014.9   2.8   9.0    MM   MM   MM    MM
2019 03 05 14 00  80  6.0   MM    MM    MM    MM  MM 1015.0   2.8   9.0    MM   MM   MM    MM
2019 03 05 13 50  90  6.0   MM    MM    MM    MM  MM 1015.3   2.7   9.0    MM   MM   MM    MM
2019 03 05 13 40  80  6.0   MM    MM    MM    MM  MM 1015.4   2.8   9.0    MM   MM   MM    MM
2019 03 05 13 30  80  6.0   MM    MM    MM    MM  MM 1015.5   2.9   9.0    MM   MM   MM    MM
2019 03 05 13 20  90  7.0   MM   1.1    MM    MM 295 1015.5   3.0   9.0    MM   MM   MM    MM
2019 03 05 13 10  90  7.0   MM   1.1    12    MM  MM 1015.8   3.1   9.0    MM   MM   MM    MM
2019 03 05 13 00 100  7.0   MM    MM    MM    MM  MM 1015.8   3.1   9.0    MM   MM -2.2    MM
2019 03 05 12 50 100  7.0   MM    MM    MM    MM  MM 1016.0   3.2   9.0    MM   MM   MM    MM
2019 03 05 12 40  90  7.0   MM    MM    MM    MM  MM 1016.1   3.2   9.0    MM   MM   MM    MM
2019 03 05 12 30  90  6.0   MM    MM    MM    MM  MM 1016.1   3.1   9.1    MM   MM   MM    MM
2019 03 05 12 20  90  6.0   MM   1.0    MM    MM 298 1016.3   3.0   9.1    MM   MM   MM    MM
2019 03 05 12 10 100  6.0   MM   1.0    13    MM  MM 1016.4   2.9   9.1    MM   MM   MM    MM
2019 03 05 12 00 100  6.0   MM    MM    MM    MM  MM 1016.5   2.9   9.1    MM   MM   MM    MM
2019 03 05 11 50  90  6.0   MM    MM    MM    MM  MM 1016.6   2.9   9.1    MM   MM   MM    MM
2019 03 05 11 40  90  6.0   MM    MM    MM    MM  MM 1016.6   3.1   9.1    MM   MM   MM    MM
2019 03 05 11 30  90  6.0   MM    MM    MM    MM  MM 1016.8   3.0   9.0    MM   MM   MM    MM
2019 03 05 11 20  90  6.0   MM   1.3    MM    MM 297 1016.8   3.2   9.0    MM   MM   MM    MM
2019 03 05 11 10  80  5.0   MM   1.3    13    MM  MM 1017.0   3.3   9.0    MM   MM   MM    MM
2019 03 05 11 00  80  5.0   MM    MM    MM    MM  MM 1017.0   3.3   9.0    MM   MM -1.5    MM
2019 03 05 10 50  90  5.0   MM    MM    MM    MM  MM 1017.3   3.5   9.0    MM   MM   MM    MM
2019 03 05 10 40  90  5.0   MM    MM    MM    MM  MM 1017.5   3.6   9.0    MM   MM   MM    MM
2019 03 05 10 30  90  5.0   MM    MM    MM    MM  MM 1017.8   3.6   9.0    MM   MM   MM    MM
2019 03 05 10 20  90  5.0   MM   1.1    MM    MM 297 1017.9   3.7   9.0    MM   MM   MM    MM
2019 03 05 10 10  90  4.0   MM   1.1    13    MM  MM 1017.9   3.9   9.0    MM   MM   MM    MM
2019 03 05 10 00  80  4.0   MM    MM    MM    MM  MM 1018.0   3.8   8.9    MM   MM   MM    MM
2019 03 05 09 50  80  5.0   MM    MM    MM    MM  MM 1018.1   3.8   8.9    MM   MM   MM    MM
2019 03 05 09 40  90  5.0   MM    MM    MM    MM  MM 1018.2   3.6   8.9    MM   MM   MM    MM
2019 03 05 09 30  90  6.0   MM    MM    MM    MM  MM 1018.1   3.7   8.9    MM   MM   MM    MM
2019 03 05 09 20  80  6.0   MM   1.2    MM    MM 296 1018.1   3.7   8.9    MM   MM   MM    MM
2019 03 05 09 10  80  5.0   MM   1.2    13    MM  MM 1017.9   3.7   8.9    MM   MM   MM    MM
2019 03 05 09 00  80  5.0   MM    MM    MM    MM  MM 1018.1   3.8   8.9    MM   MM -1.3    MM
2019 03 05 08 50  90  6.0   MM    MM    MM    MM  MM 1018.3   3.8   8.9    MM   MM   MM    MM
2019 03 05 08 40  80  6.0   MM    MM    MM    MM  MM 1018.3   4.0   8.9    MM   MM   MM    MM
2019 03 05 08 30  80  6.0   MM    MM    MM    MM  MM 1018.4   4.1   8.9    MM   MM   MM    MM
2019 03 05 08 20  90  6.0   MM   1.1    MM    MM 296 1018.5   4.2   8.9    MM   MM   MM    MM
2019 03 05 08 10  90  6.0   MM   1.1    13    MM  MM 1018.5   4.2   8.9    MM   MM   MM    MM
2019 03 05 08 00  90  6.0   MM    MM    MM    MM  MM 1018.5   4.3   8.9    MM   MM   MM    MM
2019 03 05 07 50 100  6.0   MM    MM    MM    MM  MM 1018.5   4.3   8.9    MM   MM   MM    MM
2019 03 05 07 40 100  6.0   MM    MM    MM    MM  MM 1018.5   4.3   8.9    MM   MM   MM    MM
2019 03 05 07 30 110  6.0   MM    MM    MM    MM  MM 1018.7   4.4   8.9    MM   MM   MM    MM
2019 03 05 07 20 100  6.0   MM   1.2    MM    MM 299 1018.8   4.4   8.9    MM   MM   MM    MM
2019 03 05 07 10 110  7.0   MM   1.2    13    MM  MM 1018.9   4.5   8.9    MM   MM   MM    MM
2019 03 05 07 00 120  6.0   MM    MM    MM    MM  MM 1019.1   4.6   8.9    MM   MM +0.0    MM
2019 03 05 06 50 110  5.0   MM    MM    MM    MM  MM 1019.1   4.8   9.0    MM   MM   MM    MM
2019 03 05 06 40 110  5.0   MM    MM    MM    MM  MM 1019.0   5.1   9.0    MM   MM   MM    MM
2019 03 05 06 30 120  5.0   MM    MM    MM    MM  MM 1019.1   5.5   9.0    MM   MM   MM    MM
2019 03 05 06 20 110  3.0   MM   1.4    MM    MM 290 1019.3   5.9   9.0    MM   MM   MM    MM
2019 03 05 06 10 120  3.0   MM   1.4    13    MM  MM 1019.4   5.9   9.0    MM   MM   MM    MM
2019 03 05 06 00 110  3.0   MM    MM    MM    MM  MM 1019.4   5.9   9.0    MM   MM   MM    MM
2019 03 05 05 50 100  2.0   MM    MM    MM    MM  MM 1019.3   5.9   9.0    MM   MM   MM    MM
2019 03 05 05 40  70  3.0   MM    MM    MM    MM  MM 1019.3   6.0   9.0    MM   MM   MM    MM
2019 03 05 05 30  80  3.0   MM    MM    MM    MM  MM 1019.4   6.1   9.0    MM   MM   MM    MM
2019 03 05 05 20  50  3.0   MM   1.3    MM    MM 294 1019.4   6.2   9.0    MM   MM   MM    MM
2019 03 05 05 10  40  3.0   MM   1.3    13    MM  MM 1019.4   6.2   9.0    MM   MM   MM    MM
2019 03 05 05 00  30  4.0   MM    MM    MM    MM  MM 1019.3   6.1   9.0    MM   MM -1.2    MM
2019 03 05 04 50  30  5.0   MM    MM    MM    MM  MM 1019.2   6.1   9.0    MM   MM   MM    MM
2019 03 05 04 40  20  5.0   MM    MM    MM    MM  MM 1019.1   6.0   9.1    MM   MM   MM    MM
2019 03 05 04 30  30  5.0   MM    MM    MM    MM  MM 1019.1   5.9   9.1    MM   MM   MM    MM
2019 03 05 04 20  30  5.0   MM   1.4    MM    MM 298 1019.2   5.8   9.1    MM   MM   MM    MM
2019 03 05 04 10  20  5.0   MM   1.4    13    MM  MM 1019.2   5.8   9.1    MM   MM   MM    MM
2019 03 05 04 00  30  5.0   MM    MM    MM    MM  MM 1019.1   5.7   9.1    MM   MM   MM    MM
2019 03 05 03 50  30  5.0   MM    MM    MM    MM  MM 1019.4   5.7   9.1    MM   MM   MM    MM
2019 03 05 03 40  10  5.0   MM    MM    MM    MM  MM 1019.6   5.6   9.1    MM   MM   MM    MM
