uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
7.329319552,1,141.7668979,141.7784537,974.903559,-66.65830107,-66.46948258,-693.663118,-825.6339763,368.3584317,6940.317981,-583.7330918,-1961.488641,-609.5714774,-2052.624572,-733.655251,604.6259734,-0.256013568
4.789339156,1,124.8616446,124.9114833,974.9908292,-66.48980666,-66.49361684,-844.9163169,-1065.3885,201.5540183,4960.385881,-999.4384304,-1942.388709,-561.7531987,-2095.931422,-751.8217559,507.4641423,-0.476196666
6.476763055,1,129.8977615,129.8937655,975.1228828,-66.49213547,-66.48158923,-760.3395623,-1240.876761,194.2853723,8232.031928,-773.845455,-2097.360806,-583.7631758,-2018.506864,-750.5665497,540.1651195,-0.320675965
0.330236685,1,59.3020999,59.25506457,975.1699627,-66.45661667,-66.48791568,-734.3295561,-1783.695774,-200.5615908,-3893.380426,-1175.145289,-737.7537432,-556.4164864,-796.5801484,-646.4555644,-25.24342946,-0.36721506
5.696992843,0,133.6392693,133.6347005,278.4048175,-595.8237812,-367.1814379,-904.9575555,-1368.542805,290.0812068,5609.314611,-1800.653731,-2062.773152,-677.0900737,-2244.049145,-758.7492746,564.7029925,-0.319150937
6.30124951,1,120.2336332,120.2506926,1.659582624,-613.7443331,-649.3316297,-1565.293221,-1409.437225,46.49806877,-1734.01146,-1488.742734,-2081.273776,-651.2996228,-1992.083161,-799.7739915,22.17823872,-0.548004207
5.91223436,1,132.1798749,132.0959764,224.7164302,-614.4617316,-527.8975183,-1246.154575,-1255.146232,326.5190236,3421.579446,-1585.709625,-2245.433895,-613.6925487,-2187.485875,-842.4616502,446.5079459,-0.398051238
6.242527507,1,135.8861717,135.8335066,386.0284747,-773.3333903,-333.4898847,-839.2542747,-1370.570662,463.8914333,2675.167002,-1372.434654,-2650.916163,-623.0590305,-2498.518754,-791.0220656,800.5645637,-0.487802836
6.403976769,1,134.0896676,134.1165079,330.1055115,-791.3820914,-412.6960761,-958.4225681,-1445.283951,358.133653,1998.942235,-1693.58852,-2308.983042,-650.5025064,-2097.640432,-854.9377275,642.5568332,-0.438927926
5.078164419,1,138.5167422,138.4997239,244.1822743,-521.7979021,-455.8429633,-1194.340991,-1152.024322,299.1643418,5543.929666,-1845.176144,-2213.810186,-650.9287135,-2112.844054,-813.6999861,517.2609966,-0.303471866
2.185779504,1,127.1317712,127.1824572,5.71879445,-466.7427641,-172.1568248,-486.4087835,-1139.04248,-9.024881809,1000.149392,-985.4088823,-1562.476452,-593.3700997,-1618.373342,-704.9717267,16.13976269,-0.232976131
6.089125334,1,155.1121943,155.1960105,273.6439993,-396.8834295,-146.2396251,-340.0214021,-652.5024747,297.1108143,8634.103979,-658.1122976,-1613.007277,-483.6525015,-1564.198722,-623.4879016,508.6307303,-0.415482147
7.412255321,1,157.6789594,157.7579314,369.416136,-378.0043781,-174.1765741,-466.0608195,-547.9666764,490.868192,10361.929,-707.6116769,-1683.27108,-408.265205,-1627.756819,-584.3294339,733.7445595,-0.365376411
